chromosome	start	end	gene	minCopyNumber	maxCopyNumber	unused	somaticRegions	germlineHomDeletionRegions	germlineHetToHomDeletionRegions	transcriptId	transcriptVersion	chromosomeBand	minRegions	minRegionStart	minRegionEnd	minRegionStartSupport	minRegionEndSupport	minRegionMethod	minMinorAllelePloidy
chr17	46684594	46688379	HOXB7	1.9526	1.9526	0	1	0	0	ENST00000239165	7	q21.32	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	46689708	46692301	HOXB8	1.9526	1.9526	0	1	0	0	ENST00000239144	4	q21.32	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	46698518	46703839	HOXB9	1.9526	1.9526	0	1	0	0	ENST00000311177	5	q21.32	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	46709852	46709921	MIR196A1	1.9526	1.9526	0	1	0	0	ENST00000388006	1	q21.32	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	46782565	46784708	CTD-2377D24.6	1.9526	1.9526	0	1	0	0	ENST00000478824	1	q21.32	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	46799084	46799884	PRAC1	1.9526	1.9526	0	1	0	0	ENST00000290294	3	q21.32	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	46800530	46802819	PRAC2	1.9526	1.9526	0	1	0	0	ENST00000422730	2	q21.32	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	46801770	46801837	MIR3185	1.9526	1.9526	0	1	0	0	ENST00000583892	1	q21.32	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	46802125	46806540	HOXB13	1.9526	1.9526	0	1	0	0	ENST00000290295	7	q21.32	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	46839603	46894576	TTLL6	1.9526	1.9526	0	1	0	0	ENST00000393382	3	q21.32	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	46908396	46940815	CALCOCO2	1.9526	1.9526	0	1	0	0	ENST00000448105	2	q21.32	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	46970179	46973231	ATP5G1	1.9526	1.9526	0	1	0	0	ENST00000393366	2	q21.32	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	46985731	47006418	UBE2Z	1.9526	1.9526	0	1	0	0	ENST00000360943	5	q21.32	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	47006678	47022479	SNF8	1.9526	1.9526	0	1	0	0	ENST00000502492	1	q21.32	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	47035916	47045958	GIP	1.9526	1.9526	0	1	0	0	ENST00000357424	2	q21.32	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	47074774	47133012	IGF2BP1	1.9526	1.9526	0	1	0	0	ENST00000290341	3	q21.32	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	47210329	47247236	B4GALNT2	1.9526	1.9526	0	1	0	0	ENST00000300404	2	q21.32	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	47283591	47286762	GNGT2	1.9526	1.9526	0	1	0	0	ENST00000511277	1	q21.32	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	47287589	47300587	ABI3	1.9526	1.9526	0	1	0	0	ENST00000225941	1	q21.32	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	47300732	47308128	PHOSPHO1	1.9526	1.9526	0	1	0	0	ENST00000413580	1	q21.32	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	47325601	47333811	RP1-62O9.3	1.9526	1.9526	0	1	0	0	ENST00000322227	2	q21.32	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	47371927	47439835	ZNF652	1.9526	1.9526	0	1	0	0	ENST00000362063	2	q21.32-q21.33	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	47448102	47554350	RP11-81K2.1	1.9526	1.9526	0	1	0	0	ENST00000576461	1	q21.33	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	47481414	47492242	PHB	1.9526	1.9526	0	1	0	0	ENST00000300408	3	q21.33	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	47535223	47539111	RP11-1079K10.5	1.9526	1.9526	0	1	0	0	ENST00000509950	1	q21.33	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	47572655	47592379	NGFR	1.9526	1.9526	0	1	0	0	ENST00000172229	3	q21.33	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	47583019	47651426	RP5-1029K10.2	1.9526	1.9526	0	1	0	0	ENST00000514506	1	q21.33	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	47653220	47657720	NXPH3	1.9526	1.9526	0	1	0	0	ENST00000328741	5	q21.33	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	47676248	47755525	SPOP	1.9526	1.9526	0	1	0	0	ENST00000393331	3	q21.33	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	47778305	47785317	SLC35B1	1.9526	1.9526	0	1	0	0	ENST00000240333	6	q21.33	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	47787694	47841529	FAM117A	1.9526	1.9526	0	1	0	0	ENST00000240364	2	q21.33	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	47865917	47906458	KAT7	1.9526	1.9526	0	1	0	0	ENST00000259021	4	q21.33	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	47915671	47925379	TAC4	1.9526	1.9526	0	1	0	0	ENST00000334568	4	q21.33	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	48046538	48052321	DLX4	1.9526	1.9526	0	1	0	0	ENST00000240306	3	q21.33	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	48067369	48072588	DLX3	1.9526	1.9526	0	1	0	0	ENST00000434704	2	q21.33	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	48127713	48133103	RP11-1094H24.4	1.9526	1.9526	0	1	0	0	ENST00000499842	1	q21.33	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	48133804	48167093	ITGA3	1.9526	1.9526	0	1	0	0	ENST00000007722	7	q21.33	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	48172639	48189516	PDK2	1.9526	1.9526	0	1	0	0	ENST00000503176	1	q21.33	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	48190035	48207246	SAMD14	1.9526	1.9526	0	1	0	0	ENST00000503131	1	q21.33	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	48211104	48227877	PPP1R9B	1.9526	1.9526	0	1	0	0	ENST00000316878	6	q21.33	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	48243366	48253292	SGCA	1.9526	1.9526	0	1	0	0	ENST00000262018	3	q21.33	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	48248789	48258539	HILS1	1.9526	1.9526	0	1	0	0	ENST00000504307	1	q21.33	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	48260650	48278993	COL1A1	1.9526	1.9526	0	1	0	0	ENST00000225964	5	q21.33	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	48292055	48292781	RP11-893F2.6	1.9526	1.9526	0	1	0	0	ENST00000514468	1	q21.33	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	48348767	48358844	TMEM92	1.9526	1.9526	0	1	0	0	ENST00000300433	3	q21.33	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	48423453	48438512	XYLT2	1.9526	1.9526	0	1	0	0	ENST00000017003	2	q21.33	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	48445228	48450575	MRPL27	1.9526	1.9526	0	1	0	0	ENST00000225969	4	q21.33	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	48450581	48458820	EME1	1.9526	1.9526	0	1	0	0	ENST00000393271	2	q21.33	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	48458599	48474914	LRRC59	1.9526	1.9526	0	1	0	0	ENST00000225972	7	q21.33	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	48503519	48552196	ACSF2	1.9526	1.9526	0	1	0	0	ENST00000300441	4	q21.33	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	48541859	48546327	CHAD	1.9526	1.9526	0	1	0	0	ENST00000508540	1	q21.33	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	48556161	48563336	RSAD1	1.9526	1.9526	0	1	0	0	ENST00000258955	2	q21.33	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	48585745	48608858	MYCBPAP	1.9526	1.9526	0	1	0	0	ENST00000323776	5	q21.33	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	48609904	48621111	EPN3	1.9526	1.9526	0	1	0	0	ENST00000268933	3	q21.33	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	48624450	48633213	SPATA20	1.9526	1.9526	0	1	0	0	ENST00000006658	6	q21.33	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	48633568	48639469	CACNA1G-AS1	1.9526	1.9526	0	1	0	0	ENST00000505793	1	q21.33	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	48638821	48704626	CACNA1G	1.9526	1.9526	0	1	0	0	ENST00000359106	5	q21.33	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	48704393	48709301	CTB-22K21.2	1.9526	1.9526	0	1	0	0	ENST00000502435	1	q21.33	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	48712218	48769613	ABCC3	1.9526	1.9526	0	1	0	0	ENST00000285238	8	q21.33	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	48770551	48785285	ANKRD40	1.9526	1.9526	0	1	0	0	ENST00000285243	6	q21.33	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	48796905	48833574	LUC7L3	1.9526	1.9526	0	1	0	0	ENST00000505658	1	q21.33	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	48838390	48844879	LINC00483	1.9526	1.9526	0	1	0	0	ENST00000300458	1	q21.33	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	48912771	48919709	WFIKKN2	1.9526	1.9526	0	1	0	0	ENST00000311378	4	q21.33	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	48939584	48943706	TOB1	1.9526	1.9526	0	1	0	0	ENST00000499247	2	q21.33	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	48944040	48945668	TOB1-AS1	1.9526	1.9526	0	1	0	0	ENST00000416263	3	q21.33	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	49039535	49198226	SPAG9	1.9526	1.9526	0	1	0	0	ENST00000262013	7	q21.33	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	49230937	49239422	NME1	1.9526	1.9526	0	1	0	0	ENST00000336097	3	q21.33	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	49230920	49249104	NME1-NME2	1.9526	1.9526	0	1	0	0	ENST00000393198	3	q21.33	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	49230951	49249105	NME2	1.9526	1.9526	0	1	0	0	ENST00000393193	2	q21.33	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	49254786	49337427	MBTD1	1.9526	1.9526	0	1	0	0	ENST00000586178	1	q21.33	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	49337889	49375294	UTP18	1.9526	1.9526	0	1	0	0	ENST00000225298	7	q21.33	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	49389970	49412526	RP11-1018N14.1	1.9526	1.9526	0	1	0	0	ENST00000514726	1	q21.33	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	49414076	49419932	RP11-1018N14.2	1.9526	1.9526	0	1	0	0	ENST00000441895	2	q21.33	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	49707684	50236087	CA10	1.9526	1.9526	0	1	0	0	ENST00000451037	2	q21.33-q22	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	50939481	50976948	AC102948.2	1.9526	1.9526	0	1	0	0	ENST00000412360	1	q22	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	51062880	51065012	C17orf112	1.9526	1.9526	0	1	0	0	ENST00000441889	1	q22	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	51183095	51183719	RP11-750B16.1	1.9526	1.9526	0	1	0	0	ENST00000574371	1	q22	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	51900239	51902573	KIF2B	1.9526	1.9526	0	1	0	0	ENST00000268919	4	q22	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	52977874	53039310	TOM1L1	1.9526	1.9526	0	1	0	0	ENST00000575882	1	q22	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	53038567	53046146	COX11	1.9526	1.9526	0	1	0	0	ENST00000299335	3	q22	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	53046126	53241646	STXBP4	1.9526	1.9526	0	1	0	0	ENST00000376352	2	q22	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	53342373	53402426	HLF	1.9526	1.9526	0	1	0	0	ENST00000226067	5	q22	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	53469974	53499353	MMD	1.9526	1.9526	0	1	0	0	ENST00000262065	3	q22	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	53797279	53809482	TMEM100	1.9526	1.9526	0	1	0	0	ENST00000575734	1	q22	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	53828340	53854735	PCTP	1.9526	1.9526	0	1	0	0	ENST00000268896	5	q22	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	54230836	54560007	ANKFN1	1.9526	1.9526	0	1	0	0	ENST00000318698	2	q22	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	54671060	54672951	NOG	1.9526	1.9526	0	1	0	0	ENST00000332822	4	q22	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	54869274	54911257	C17orf67	1.9526	1.9526	0	1	0	0	ENST00000397861	2	q22	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	54911460	54946036	DGKE	1.9526	1.9526	0	1	0	0	ENST00000284061	3	q22	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	54962000	54962180	RP11-670E13.3	1.9526	1.9526	0	1	0	0	ENST00000571053	1	q22	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	54965270	54991399	TRIM25	1.9526	1.9526	0	1	0	0	ENST00000316881	4	q22	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	54968631	54968716	MIR3614	1.9526	1.9526	0	1	0	0	ENST00000581261	1	q22	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	55015548	55038415	COIL	1.9526	1.9526	0	1	0	0	ENST00000240316	4	q22	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	55055466	55084124	SCPEP1	1.9526	1.9526	0	1	0	0	ENST00000262288	3	q22	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	55122839	55124158	RNF126P1	1.9526	1.9526	0	1	0	0	ENST00000567452	1	q22	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	55162551	55198710	AKAP1	1.9526	1.9526	0	1	0	0	ENST00000337714	3	q22	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	55333895	55762046	MSI2	1.9526	1.9526	0	1	0	0	ENST00000284073	2	q22	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	55599609	55600958	RP11-118E18.2	1.9526	1.9526	0	1	0	0	ENST00000577189	1	q22	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	55678217	55685773	RP11-118E18.4	1.9526	1.9526	0	1	0	0	ENST00000578662	1	q22	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	55821842	55822673	CCDC182	1.9526	1.9526	0	1	0	0	ENST00000299415	2	q22	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	55916842	55927417	MRPS23	1.9526	1.9526	0	1	0	0	ENST00000313608	8	q22	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	55938604	56032684	CUEDC1	1.9526	1.9526	0	1	0	0	ENST00000577830	1	q22	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	56051120	56065513	VEZF1	1.9526	1.9526	0	1	0	0	ENST00000581208	1	q22	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	56066399	56082614	RP11-159D12.5	1.9526	1.9526	0	1	0	0	ENST00000578794	1	q22	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	56066405	56072211	RP11-159D12.2	1.9526	1.9526	0	1	0	0	ENST00000585065	1	q22	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	56082210	56084707	SRSF1	1.9526	1.9526	0	1	0	0	ENST00000258962	4	q22	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	56154252	56160565	RP11-159D12.10	1.9526	1.9526	0	1	0	0	ENST00000584805	1	q22	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	56160776	56172897	DYNLL2	1.9526	1.9526	0	1	0	0	ENST00000579991	2	q22	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	56232494	56233517	OR4D1	1.9526	1.9526	0	1	0	0	ENST00000268912	5	q22	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	56234389	56235161	MSX2P1	1.9526	1.9526	0	1	0	0	ENST00000584100	1	q22	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	56247017	56247940	OR4D2	1.9526	1.9526	0	1	0	0	ENST00000545221	1	q22	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	56270098	56282535	EPX	1.9526	1.9526	0	1	0	0	ENST00000225371	5	q22	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	56282803	56296666	MKS1	1.9526	1.9526	0	1	0	0	ENST00000393119	2	q22	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	56315787	56345879	LPO	1.9526	1.9526	0	1	0	0	ENST00000262290	4	q22	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	56347217	56358296	MPO	1.9526	1.9526	0	1	0	0	ENST00000225275	3	q22	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	56379632	56405445	BZRAP1	1.9526	1.9526	0	1	0	0	ENST00000343736	4	q22	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	56414669	56431080	BZRAP1-AS1	1.9526	1.9526	0	1	0	0	ENST00000580022	1	q22	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	56408245	56409869	MIR142	1.9526	1.9526	0	1	0	0	ENST00000579003	1	q22	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	56413337	56413383	MIR4736	1.9526	1.9526	0	1	0	0	ENST00000581591	1	q22	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	56422539	56429563	SUPT4H1	1.9526	1.9526	0	1	0	0	ENST00000225504	3	q22	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	56431037	56494894	RNF43	1.9526	1.9526	0	1	0	0	ENST00000584437	1	q22	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	56497528	56565745	HSF5	1.9526	1.9526	0	1	0	0	ENST00000323777	3	q22	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	56566898	56595266	MTMR4	1.9526	1.9526	0	1	0	0	ENST00000323456	5	q22	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	56603030	56621668	RP11-112H10.4	1.9526	1.9526	0	1	0	0	ENST00000580769	1	q22	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	56597619	56618179	SEPT4	1.9526	1.9526	0	1	0	0	ENST00000457347	2	q22	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	56618948	56621729	C17orf47	1.9526	1.9526	0	1	0	0	ENST00000321691	3	q22	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	56634041	56769384	TEX14	1.9526	1.9526	0	1	0	0	ENST00000240361	8	q22	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	56769934	56811703	RAD51C	1.9526	1.9526	0	1	0	0	ENST00000337432	4	q22	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	56833230	57058983	PPM1E	1.9526	1.9526	0	1	0	0	ENST00000308249	2	q22	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	57075563	57184082	TRIM37	1.9526	1.9526	0	1	0	0	ENST00000262294	7	q22	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	57187312	57232630	SKA2	1.9526	1.9526	0	1	0	0	ENST00000330137	7	q22	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	57215119	57215233	MIR454	1.9526	1.9526	0	1	0	0	ENST00000390180	1	q22	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	57228497	57228582	MIR301A	1.9526	1.9526	0	1	0	0	ENST00000385261	1	q22	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	57232860	57279929	PRR11	1.9526	1.9526	0	1	0	0	ENST00000262293	4	q22	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	57274927	57292587	CTD-2510F5.6	1.9526	1.9526	0	1	0	0	ENST00000577660	1	q22	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	57286761	57292600	SMG8	1.9526	1.9526	0	1	0	0	ENST00000543872	2	q22	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	57297834	57351873	GDPD1	1.9526	1.9526	0	1	0	0	ENST00000284116	4	q22	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	57409063	57479090	YPEL2	1.9526	1.9526	0	1	0	0	ENST00000312655	4	q22	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	57443444	57443515	MIR4729	1.9526	1.9526	0	1	0	0	ENST00000584140	1	q22	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	57508230	57604307	RP11-567L7.6	1.9526	1.9526	0	1	0	0	ENST00000584262	1	q22-q23.1	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	57642886	57685706	DHX40	1.9526	1.9526	0	1	0	0	ENST00000251241	4	q23.1	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	57697219	57773671	CLTC	1.9526	1.9526	0	1	0	0	ENST00000269122	3	q23.1	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	57774673	57778786	PTRH2	1.9526	1.9526	0	1	0	0	ENST00000470557	2	q23.1	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	57784826	57918453	VMP1	1.9526	1.9526	0	1	0	0	ENST00000262291	4	q23.1	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	57918627	57918698	MIR21	1.9526	1.9526	0	1	0	0	ENST00000362134	1	q23.1	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	57936851	57970296	TUBD1	1.9526	1.9526	0	1	0	0	ENST00000325752	3	q23.1	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	57970525	58027925	RPS6KB1	1.9526	1.9526	0	1	0	0	ENST00000225577	4	q23.1	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	58018269	58050462	RP11-178C3.1	1.9526	1.9526	0	1	0	0	ENST00000591035	1	q23.1	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	58029601	58042080	RNFT1	1.9526	1.9526	0	1	0	0	ENST00000305783	8	q23.1	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	58085489	58096413	TBC1D3P1-DHX40P1	1.9526	1.9526	0	1	0	0	ENST00000407042	3	q23.1	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	58042457	58074333	RP11-178C3.2	1.9526	1.9526	0	1	0	0	ENST00000586209	1	q23.1	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	58120386	58120466	MIR4737	1.9526	1.9526	0	1	0	0	ENST00000583979	1	q23.1	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	58120555	58156292	HEATR6	1.9526	1.9526	0	1	0	0	ENST00000184956	6	q23.1	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	58160927	58169246	CTD-2319I12.1	1.9526	1.9526	0	1	0	0	ENST00000590346	1	q23.1	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	58227297	58236901	CA4	1.9526	1.9526	0	1	0	0	ENST00000300900	4	q23.1	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	58256455	58469495	USP32	1.9526	1.9526	0	1	0	0	ENST00000300896	4	q23.1-q23.2	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	58308877	58309007	SCARNA20	1.9526	1.9526	0	1	0	0	ENST00000516768	1	q23.2	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	58499870	58508782	C17orf64	1.9526	1.9526	0	1	0	0	ENST00000269127	4	q23.2	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	58520520	58603580	APPBP2	1.9526	1.9526	0	1	0	0	ENST00000083182	3	q23.2	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	58641908	58663984	RP11-15E18.4	1.9526	1.9526	0	1	0	0	ENST00000592917	1	q23.2	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	58677544	58741849	PPM1D	1.9526	1.9526	0	1	0	0	ENST00000305921	3	q23.2	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
