ID	ActiveDriverWGS1	ActiveDriverWGS	MutSig2CV_NC	NBR	oncodrivefml	Brown_observed	Fisher_observed	Brown_Scale_C_observed	Brown_DF_observed
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.13.8190	1	1	0.992680404984673	1	NA	0.998875905107994	0.99999999987934	3.68382249415681	2.17165729692172
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.13.8443	1	1	0.999991859642304	1	NA	0.999999304725835	1	3.68382249415681	2.17165729692172
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.14.1029	0.54027001267233	0.54027001267233	0.0278705953563611	0.784931410888188	0.99889	0.391580857195796	0.430926576713558	3.01202668600446	3.32002370578771
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.14.3236	1	1	0.996510079084368	1	NA	0.999497828488976	0.999999999993793	3.68382249415681	2.17165729692172
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.14.3694	1	1	0.996705554651758	1	NA	0.999528332410155	0.999999999995072	3.68382249415681	2.17165729692172
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.14.4134	1	1	0.997022453892418	1	NA	0.999577441450507	0.999999999996713	3.68382249415681	2.17165729692172
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.14.4805	0.636694649716967	0.636694649716967	0.0255737571708634	0.164373462394366	0.28387	0.200816064348059	0.12259418127398	3.01202668600446	3.32002370578771
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.14.5168	1	1	0.998874597832947	1	NA	0.999853193385654	0.999999999999933	3.68382249415681	2.17165729692172
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.14.5550	1	1	0.999304220204128	1	NA	0.999912921568455	0.99999999999999	3.68382249415681	2.17165729692172
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.14.6898	0.4953125705272	0.4953125705272	0.999662636144647	0.822142595713175	0.27899	0.648340817710083	0.835347049765473	3.01202668600446	3.32002370578771
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.15.1032	1	1	0.99520717077756	1	NA	0.999290942281111	0.999999999977886	3.68382249415681	2.17165729692172
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.15.2681	1	1	0.993766256141476	1	NA	0.999056180507798	0.999999999936607	3.68382249415681	2.17165729692172
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.15.4814	1	1	0.999996665814215	1	NA	0.999999736227346	1	3.68382249415681	2.17165729692172
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.15.6501	1	1	0.999896712351996	1	NA	0.999989028112685	1	3.68382249415681	2.17165729692172
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.15.7621	1	1	0.997203518210551	1	NA	0.999605297196638	0.999999999997443	3.68382249415681	2.17165729692172
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.16.4817	1	1	0.996166215224083	1	NA	0.99944380483012	0.999999999990957	3.68382249415681	2.17165729692172
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.16.5885	0.435294416241936	0.435294416241936	0.995048478160338	0.356297207120394	0.47977	0.574217925123295	0.737682861850341	3.01202668600446	3.32002370578771
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.16.6503	1	1	0.995679411688828	1	NA	0.999366592271736	0.999999999985405	3.68382249415681	2.17165729692172
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.16.7093	1	1	0.999669674000495	1	NA	0.999961225186743	0.999999999999999	3.68382249415681	2.17165729692172
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.16.7973	0.947452372609601	0.947452372609601	0.991925333220038	0.870830360684348	0.4293	0.899648021267731	0.994565274054866	3.01202668600446	3.32002370578771
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.17.1044	0.622631551756801	0.622631551756801	0.997910650839558	0.788481211900545	0.85596	0.866818958938307	0.987883851543892	3.01202668600446	3.32002370578771
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.17.114	0.00193002805541108	0.00193002805541108	0.0081020621633144	0.00150780694966346	0.78603	0.0016050887270107	5.93144591139682e-07	3.01202668600446	3.32002370578771
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.17.4821	1	1	1	1	NA	1	1	3.68382249415681	2.17165729692172
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.17.5187	1	1	0.991868754627429	1	NA	0.99873952215801	0.999999999816064	3.68382249415681	2.17165729692172
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.17.5564	1	1	0.999990460274875	1	NA	0.999999174034993	1	3.68382249415681	2.17165729692172
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.17.6509	1	1	0.999846814908311	1	NA	0.999983167474432	1	3.68382249415681	2.17165729692172
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.17.8513	1	1	0.999998168028993	1	NA	0.999999862330813	1	3.68382249415681	2.17165729692172
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.18.4175	0.168810444904067	0.168810444904067	0.159329424803249	0.0766530406685101	0.45764	0.148473087883078	0.0642053806592366	3.01202668600446	3.32002370578771
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.18.5566	1	1	0.999517927259305	1	NA	0.999941543005848	0.999999999999998	3.68382249415681	2.17165729692172
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.18.6927	0.626110394464823	0.626110394464823	0.998501964452184	0.813848229736333	0.16973	0.642910663180855	0.828932624261495	3.01202668600446	3.32002370578771
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.18.8514	1	1	0.999985966236708	1	NA	0.999998744002181	1	3.68382249415681	2.17165729692172
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.19.1046	1	1	0.0193896852590698	0.729069919303399	0.68129	0.433116905736011	0.505236806798062	3.01202668600446	3.32002370578771
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.19.1707	0.539895944754861	0.539895944754861	0.998405459586676	0.788505710944984	0.31712	0.684160163275499	0.874516382823284	3.01202668600446	3.32002370578771
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.19.3722	1	1	0.0401428995664315	0.17487308432656	0.65758	0.361304766718099	0.376810110237573	3.01202668600446	3.32002370578771
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.19.5202	1	1	0.998588878576041	1	NA	0.999812290877687	0.999999999999835	3.68382249415681	2.17165729692172
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.19.7548	1	1	0.999884312168626	0.793718638008728	0.39923	0.893114433741073	0.993495696669297	3.01202668600446	3.32002370578771
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.19.7977	0.0899380014640784	0.0899380014640784	0.999744425495429	0.326275266873846	0.52306	0.2651634503529	0.21425697721367	3.01202668600446	3.32002370578771
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.2.17	0.51429139470627	0.51429139470627	0.999673018761408	0.708811950091124	0.33957	0.665403042847105	0.854692627597397	3.01202668600446	3.32002370578771
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.2.2527	0.682870109734353	0.682870109734353	0.996789353176104	0.35723299161032	0.69278	0.749549255105339	0.931494183355909	3.01202668600446	3.32002370578771
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.2.5036	0.0829265575551789	0.0829265575551789	0.997084831017472	0.182525869613041	0.26709	0.181761720280913	0.0994292086860264	3.01202668600446	3.32002370578771
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.2.7563	1	1	0.998289623152296	1	NA	0.999768668855226	0.999999999999643	3.68382249415681	2.17165729692172
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.2.7864	1	1	0.996338451380032	1	NA	0.999470920700616	0.999999999992477	3.68382249415681	2.17165729692172
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.20.1048	0.655954924844161	0.655954924844161	1	0.790076650284961	0.73258	0.860257053915738	0.986132557741635	3.01202668600446	3.32002370578771
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.20.5204	1	1	0.99231831504901	1	NA	0.998815225437114	0.99999999985357	3.68382249415681	2.17165729692172
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.20.5590	1	1	0.999136030284207	1	NA	0.999889836724138	0.999999999999977	3.68382249415681	2.17165729692172
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.20.6519	1	1	0.999877640755605	1	NA	0.999986811692751	1	3.68382249415681	2.17165729692172
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.20.6950	1	1	0.999817740111708	1	NA	0.999979671429687	1	3.68382249415681	2.17165729692172
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.21.135	1	1	0.999982895156812	1	NA	0.999998442920059	1	3.68382249415681	2.17165729692172
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.21.1716	0.962932303139503	0.962932303139503	0.990486709755847	0.849496921379375	0.01735	0.469973019848637	0.569978728368108	3.01202668600446	3.32002370578771
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.21.3268	0.623443087248575	0.623443087248575	0.0300651592360071	0.817429220676795	0.97181	0.429270468369154	0.498392551080589	3.01202668600446	3.32002370578771
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.21.4866	1	1	0.999474137280751	1	NA	0.99993575419097	0.999999999999997	3.68382249415681	2.17165729692172
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.21.5593	0.561318421802812	0.561318421802812	0.995497699575638	0.781356269509848	0.04589	0.449622447127976	0.534443889555636	3.01202668600446	3.32002370578771
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.21.6527	1	1	0.993933092474755	0.390683129353769	0.66076	0.864403439791906	0.987256251685686	3.01202668600446	3.32002370578771
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.22.1736	0.923228779647429	0.923228779647429	0.0886456155528839	0.166582625474455	0.34536	0.355897587198518	0.367213037335813	3.01202668600446	3.32002370578771
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.22.2324	1	1	0.998608596792905	1	NA	0.999815138693216	0.999999999999843	3.68382249415681	2.17165729692172
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.22.4553	1	1	0.99433005436778	1	NA	0.999148692391581	0.999999999956642	3.68382249415681	2.17165729692172
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.22.5221	1	1	0.999998864584818	1	NA	0.99999991810816	1	3.68382249415681	2.17165729692172
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.22.5606	1	1	0.999968729958084	1	NA	0.999997002144768	1	3.68382249415681	2.17165729692172
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.22.6529	1	1	0.993933092474755	1	NA	0.999083638305036	0.999999999943137	3.68382249415681	2.17165729692172
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.23.149	0.406424337423616	0.406424337423616	0.0647911881843013	0.346567559637037	0.91952	0.334760370766351	0.330036402142607	3.01202668600446	3.32002370578771
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.23.4558	1	1	0.999255359101462	1	NA	0.999906260204324	0.999999999999987	3.68382249415681	2.17165729692172
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.23.6206	0.696491606689168	0.696491606689168	0.995859299498641	0.781964018652253	0.31338	0.75369162993413	0.934465207428423	3.01202668600446	3.32002370578771
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.23.7645	0.8647387152321	0.8647387152321	0.992273160475279	0.901493652091271	0.53334	0.908664173184027	0.995847349603848	3.01202668600446	3.32002370578771
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.23.8274	1	1	0.998548976683865	1	NA	0.999806517479049	0.999999999999815	3.68382249415681	2.17165729692172
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.24.151	1	1	0.999901877584179	1	NA	0.999989622613164	1	3.68382249415681	2.17165729692172
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.24.8005	1	1	0.0490310981404754	0.824026556666015	0.64375	0.547109984861036	0.696986904857198	3.01202668600446	3.32002370578771
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.24.8584	1	1	0.998804312035996	1	NA	0.999843207182308	0.999999999999915	3.68382249415681	2.17165729692172
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.25.1096	0.626709401696975	0.626709401696975	0.999792520046341	0.795226419612503	0.58345	0.815951145937874	0.970214692144491	3.01202668600446	3.32002370578771
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.25.153	1	1	0.991158502000582	1	NA	0.998619138252354	0.999999999742655	3.68382249415681	2.17165729692172
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.25.3780	1	1	0.0472055442897691	0.700699182849986	NA	0.434446918011283	0.556407901922554	3.68382249415681	2.17165729692172
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.25.4894	1	1	0.99996206379596	1	NA	0.999996302225417	1	3.68382249415681	2.17165729692172
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.25.5267	0.650083623708017	0.650083623708017	0.999567059750085	0.408455928324642	0.32554	0.648135778606922	0.835107084414266	3.01202668600446	3.32002370578771
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.25.6538	1	1	0.999771295670984	1	NA	0.999973988853588	1	3.68382249415681	2.17165729692172
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.26.158	1	1	0.998668787780476	1	NA	0.999823809939333	0.999999999999869	3.68382249415681	2.17165729692172
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.26.2826	1	1	0.990802723156971	1	NA	0.998558493383507	0.999999999698536	3.68382249415681	2.17165729692172
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.26.4224	1	1	0.998421664080036	1	NA	0.99978800583189	0.999999999999741	3.68382249415681	2.17165729692172
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.26.4897	1	1	0.996746059872874	1	NA	0.999534633553864	0.999999999995311	3.68382249415681	2.17165729692172
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.26.8026	0.0971877714537749	0.0971877714537749	0.993860272097381	0.408259175713295	0.7897	0.324750089707925	0.312670579975904	3.01202668600446	3.32002370578771
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.26.8278	1	1	0.996336164823473	1	NA	0.999470561447389	0.999999999992459	3.68382249415681	2.17165729692172
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.27.159	0.0125463269526723	0.0125463269526723	0.998960652453249	0.0292428958362283	0.77317	0.050685666834565	0.00516989458423648	3.01202668600446	3.32002370578771
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.27.1759	1	1	0.999838810661734	1	NA	0.999982210284445	1	3.68382249415681	2.17165729692172
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.27.2365	1	1	0.998891937077293	1	NA	0.999855648765687	0.999999999999937	3.68382249415681	2.17165729692172
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.27.4912	1	1	0.993187664082354	1	NA	0.998960448699094	0.999999999909524	3.68382249415681	2.17165729692172
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.27.5991	1	1	0.999850243393198	1	NA	0.9999835761702	1	3.68382249415681	2.17165729692172
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.27.7241	1	1	0.998432977564107	1	NA	0.999789656273254	0.999999999999748	3.68382249415681	2.17165729692172
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.27.8286	1	1	0.999020610361635	1	NA	0.999873762628837	0.999999999999961	3.68382249415681	2.17165729692172
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.28.1766	0.251261184335229	0.251261184335229	0.109636708911409	0.555327452289842	0.93572	0.33929714615771	0.337962727206688	3.01202668600446	3.32002370578771
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.28.4251	0.281637532610298	0.281637532610298	0.0792485174678557	0.614510378831034	0.89351	0.335773484931613	0.331803597942514	3.01202668600446	3.32002370578771
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.28.8312	0.48422923491823	0.48422923491823	0.985582501646725	0.77607648615243	0.31219	0.647698767978479	0.834595045645841	3.01202668600446	3.32002370578771
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.29.164	1	1	0.9926869812354	1	NA	0.998877004667338	0.999999999879774	3.68382249415681	2.17165729692172
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.29.2368	0.404888983975012	0.404888983975012	0.99946137832894	0.769360296747616	0.40021	0.633461074292071	0.817478823905581	3.01202668600446	3.32002370578771
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.29.5321	0.939419295215618	0.939419295215618	0.987373064815523	0.897763035153062	0.1209	0.721389522902247	0.9092836516209	3.01202668600446	3.32002370578771
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.29.6578	1	1	0.999345816024222	1	NA	0.999918560775287	0.999999999999992	3.68382249415681	2.17165729692172
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.29.7675	1	1	0.993747420928596	1	NA	0.999053076403203	0.999999999935836	3.68382249415681	2.17165729692172
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.29.8313	0.378777194982392	0.378777194982392	0.985582501646725	0.752500194864781	0.64484	0.67590610219059	0.865981211586302	3.01202668600446	3.32002370578771
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.3.2116	1	1	0.999995712534952	1	NA	0.999999653411501	1	3.68382249415681	2.17165729692172
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.3.2532	0.811697404911346	0.811697404911346	0.0777745259956323	0.782922292593428	0.94054	0.594676091031853	0.766732008677976	3.01202668600446	3.32002370578771
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.3.3556	0.400242251060799	0.400242251060799	0.999946262222556	0.734098197866747	0.06927	0.415826817241657	0.474389076667507	3.01202668600446	3.32002370578771
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.3.4011	0.340509734993339	0.340509734993339	0.998115822927162	0.718742577371346	0.17384	0.477386418845751	0.582760162272523	3.01202668600446	3.32002370578771
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.3.4382	0.5369307715705	0.5369307715705	0.998830748438356	0.378115702230894	0.90604	0.727433816147197	0.914347809004031	3.01202668600446	3.32002370578771
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.3.5057	1	1	0.996069240420976	1	NA	0.999428489695163	0.999999999990006	3.68382249415681	2.17165729692172
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.3.5821	1	1	0.999999722935982	1	NA	0.999999982295264	1	3.68382249415681	2.17165729692172
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.3.6780	0.36462646690358	0.36462646690358	0.999962310138664	0.758748451475785	0.0828	0.418378682238587	0.478953617727688	3.01202668600446	3.32002370578771
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.3.7012	0.026459212224513	0.026459212224513	0.999947558829596	0.227734918991171	0.69974	0.134588915063578	0.0516511371509843	3.01202668600446	3.32002370578771
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.3.7567	1	1	0.999847117068248	1	NA	0.999983203525549	1	3.68382249415681	2.17165729692172
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.3.8120	1	1	0.998498022576872	1	NA	0.999799124886519	0.999999999999788	3.68382249415681	2.17165729692172
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.3.8164	1	1	0.998717387439246	1	NA	0.999830786571324	0.999999999999887	3.68382249415681	2.17165729692172
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.30.3821	0.815924324157107	0.815924324157107	0.997223989267195	0.826440357893488	0.6862	0.915543558356709	0.99668268456267	3.01202668600446	3.32002370578771
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.30.4937	1	1	0.999964627113941	1	NA	0.999996572725858	1	3.68382249415681	2.17165729692172
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.30.8654	1	1	0.999740366737121	1	NA	0.999970147631945	1	3.68382249415681	2.17165729692172
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.31.173	0.496270103169543	0.496270103169543	0.99796107872427	0.808928764118925	0.90454	0.814082966816363	0.969377488954291	3.01202668600446	3.32002370578771
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.31.2847	1	1	0.999954568643389	1	NA	0.999995502573096	1	3.68382249415681	2.17165729692172
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.31.3858	1	1	0.99941729587496	1	NA	0.999928178197017	0.999999999999995	3.68382249415681	2.17165729692172
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.31.4949	0.995935189327215	0.995935189327215	0.998697967451739	0.885600535122136	0.11634	0.732315282579415	0.918319116658784	3.01202668600446	3.32002370578771
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.31.5692	0.454832761376495	0.454832761376495	0.999880621752368	0.746188938256165	0.82536	0.764292264383567	0.941725071121436	3.01202668600446	3.32002370578771
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.31.6606	0.183300536013713	0.183300536013713	0.998856645747617	0.457284206896435	0.51884	0.413523557015935	0.470266610462467	3.01202668600446	3.32002370578771
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.31.8666	1	1	0.986028189667976	1	NA	0.997725759360395	0.999999998385199	3.68382249415681	2.17165729692172
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.32.3863	1	1	0.994954949653935	1	NA	0.999250259433382	0.999999999972843	3.68382249415681	2.17165729692172
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.32.4629	0.589581859649959	0.589581859649959	0.990676510531125	0.776761829996697	0.17464	0.623058146918153	0.804448314958875	3.01202668600446	3.32002370578771
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.32.4955	1	1	0.999984670316873	1	NA	0.999998617578607	1	3.68382249415681	2.17165729692172
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.33.1832	1	1	0.9952243589913	0.863549488358438	0.2975	0.863914529423596	0.987126815631839	3.01202668600446	3.32002370578771
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.33.185	0.460368988268894	0.460368988268894	0.999984258975272	0.758632036879218	0.59928	0.724054241575079	0.911536291201646	3.01202668600446	3.32002370578771
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.33.7254	0.0936610810855291	0.0936610810855291	0.102642261250034	0.150361725462028	0.865	0.136408864251845	0.0532217387461323	3.01202668600446	3.32002370578771
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.33.7696	1	1	0.99963892805859	1	NA	0.999957290604572	0.999999999999999	3.68382249415681	2.17165729692172
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.34.2886	0.67185638222946	0.67185638222946	0.999768466841173	0.824064117195979	0.62608	0.850837480937748	0.983356918839463	3.01202668600446	3.32002370578771
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.34.4301	0.762136552108053	0.762136552108053	0.99062141106474	0.817241106170277	0.71339	0.900664625143373	0.994720876805181	3.01202668600446	3.32002370578771
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.34.4636	0.661633421246677	0.661633421246677	0.992531254026738	0.803248126656974	0.06014	0.520862443340414	0.655433613575071	3.01202668600446	3.32002370578771
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.34.6645	1	1	0.999843315759693	1	NA	0.999982749543754	1	3.68382249415681	2.17165729692172
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.35.4641	1	1	0.999703051230332	1	NA	0.999965460811796	1	3.68382249415681	2.17165729692172
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.35.6646	1	1	0.995931121912373	1	NA	0.999406618909154	0.999999999988524	3.68382249415681	2.17165729692172
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.35.8739	1	1	0.997907472919129	1	NA	0.999711997041966	0.999999999999199	3.68382249415681	2.17165729692172
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.36.4330	0.467838016721297	0.467838016721297	0.0264555016047862	0.289184716903947	0.42974	0.223312572611935	0.152462455846187	3.01202668600446	3.32002370578771
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.36.4643	1	1	0.999993060299666	1	NA	0.999999415337891	1	3.68382249415681	2.17165729692172
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.36.6647	1	1	0.999068237018814	1	NA	0.999880416466715	0.999999999999969	3.68382249415681	2.17165729692172
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.36.7702	1	1	0.990981629337662	0.874299943933107	0.61499	0.956321072974633	0.999510371274469	3.01202668600446	3.32002370578771
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.37.2901	0.00567340125183434	0.00567340125183434	0.000861175911857305	0.029201457525341	0.52858	0.0034327857443329	4.68575403357647e-06	3.01202668600446	3.32002370578771
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.37.4644	1	1	0.999993060299666	1	NA	0.999999415337891	1	3.68382249415681	2.17165729692172
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.37.6650	1	1	0.99970262610785	1	NA	0.999965407111039	1	3.68382249415681	2.17165729692172
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.38.1187	0.977468707473482	0.977468707473482	0.999999794944266	0.7875850851026	0.16392	0.759628972248067	0.938592048846193	3.01202668600446	3.32002370578771
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.38.2904	0.424899914043293	0.424899914043293	0.00116913572464682	0.0747834514535574	0.45839	0.0622001231043021	0.00851737432534225	3.01202668600446	3.32002370578771
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.38.5003	0.682294169303955	0.682294169303955	0.990359348166482	0.852960945567337	0.51917	0.832235482165552	0.976927758626876	3.01202668600446	3.32002370578771
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.38.5757	1	1	0.997800080334098	1	NA	0.999695899597899	0.999999999999022	3.68382249415681	2.17165729692172
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.38.6652	1	1	1	1	NA	1	1	3.68382249415681	2.17165729692172
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.38.7276	0.09966210910033	0.09966210910033	0.991380331113446	0.208450767485787	0.93128	0.288607532650699	0.251779240069622	3.01202668600446	3.32002370578771
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.39.3946	1	1	0.996706039032677	1	NA	0.999528407802883	0.999999999995075	3.68382249415681	2.17165729692172
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.39.4649	0.0711722219678216	0.0711722219678216	0.995095631927112	0.337112329938672	0.82412	0.266176885375035	0.215840478697866	3.01202668600446	3.32002370578771
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.39.5006	1	1	0.997463206916748	1	NA	0.999644970037437	0.999999999998269	3.68382249415681	2.17165729692172
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.39.6653	1	1	0.986458466903811	1	NA	0.997802090884766	0.999999998575859	3.68382249415681	2.17165729692172
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.39.8758	1	1	0.99353917665102	1	NA	0.999018701025715	0.999999999926833	3.68382249415681	2.17165729692172
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.4.1598	0.116826253979222	0.116826253979222	0.999346391391626	0.429257614325584	0.6092	0.338580676869061	0.336708818895177	3.01202668600446	3.32002370578771
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.4.2945	0.0927182961733792	0.0927182961733792	0.0361109815300675	0.180806055269359	0.66412	0.0991252269617919	0.0257361120883565	3.01202668600446	3.32002370578771
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.4.34	0.445193284174536	0.445193284174536	0.993379058646317	0.782419483750128	0.21295	0.576489013325409	0.740980926610933	3.01202668600446	3.32002370578771
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.4.4707	1	1	0.991018547370225	1	NA	0.998595308589438	0.999999999725924	3.68382249415681	2.17165729692172
smallrna.ncrna::rfam::Metazoa_SRP::RF00017.4.5058	1	1	0.999592591661983	1	NA	0.999951306812403	0.999999999999999	3.68382249415681	2.17165729692172
