45703
ENSG00000275285.1_7	AL391095.3	lncRNA
ENSG00000224635.2_7	AL391095.2	lncRNA
ENSG00000275401.1_7	AL391095.4	lncRNA
ENSG00000196756.13_8	SNHG17	lncRNA
ENSG00000174365.20_5	SNHG11	lncRNA
ENSG00000274825.1_6	AL023803.2	lncRNA
ENSG00000261431.1_6	AL023803.1	lncRNA
ENSG00000277581.1_7	AL023803.3	lncRNA
ENSG00000230324.1_6	LINC01734	lncRNA
ENSG00000287983.1_2	AL035251.1	lncRNA
ENSG00000286083.1_3	AL132981.1	lncRNA
ENSG00000229976.2_6	AL118523.1	lncRNA
ENSG00000237767.2_6	LINC01370	lncRNA
ENSG00000233415.1_6	AL133419.1	lncRNA
ENSG00000223410.1_6	AL009050.1	lncRNA
ENSG00000229771.2_7	AL035665.1	lncRNA
ENSG00000286972.1_1	AL035665.2	lncRNA
ENSG00000226648.2_8	PLCG1-AS1	lncRNA
ENSG00000273951.1_7	AL031667.3	lncRNA
ENSG00000225458.1_6	AL049812.2	lncRNA
ENSG00000228959.1_7	AL049812.3	lncRNA
ENSG00000229042.2_6	AL031656.1	lncRNA
ENSG00000227599.1_6	AL031676.1	lncRNA
ENSG00000233508.3_6	AL021395.1	lncRNA
ENSG00000226143.1_7	Z98752.1	lncRNA
ENSG00000282876.1_6	Z98752.4	lncRNA
ENSG00000233277.1_5	LINC01728	lncRNA
ENSG00000287570.1_1	AL035447.1	lncRNA
ENSG00000223891.6_6	OSER1-DT	lncRNA
ENSG00000226812.2_7	AL117382.2	lncRNA
ENSG00000229005.2_8	HNF4A-AS1	lncRNA
ENSG00000233376.1_8	AL117382.3	lncRNA
ENSG00000168746.8_5	LINC01620	lncRNA
ENSG00000283440.1_7	LINC01260	lncRNA
ENSG00000132832.10_7	AL139352.1	lncRNA
ENSG00000244558.6_8	KCNK15-AS1	lncRNA
ENSG00000276223.1_7	AL118522.1	lncRNA
ENSG00000286100.1_3	AL008725.1	lncRNA
ENSG00000227477.1_6	STK4-AS1	lncRNA
ENSG00000275894.1_7	AL021578.1	lncRNA
ENSG00000277022.1_7	AL031663.3	lncRNA
ENSG00000237464.1_6	AL031663.2	lncRNA
ENSG00000271984.1_7	AL008726.1	lncRNA
ENSG00000285796.1_1	AL162458.1	lncRNA
ENSG00000204044.6_7	SLC12A5-AS1	lncRNA
ENSG00000229957.1_7	AL031687.1	lncRNA
ENSG00000273828.2_7	AL133227.1	lncRNA
ENSG00000283757.1_6	AL031686.1	lncRNA
ENSG00000273893.1_7	AL133520.1	lncRNA
ENSG00000271784.1_6	AL031055.1	lncRNA
ENSG00000236028.1_7	AL354766.2	lncRNA
ENSG00000267882.2_6	AL031666.2	lncRNA
ENSG00000273451.1_7	AL031666.3	lncRNA
ENSG00000231119.2_6	AL031666.1	lncRNA
ENSG00000224565.2_6	LINC01754	lncRNA
ENSG00000255438.2_6	AL354813.1	lncRNA
ENSG00000234967.2_7	AL357558.2	lncRNA
ENSG00000228503.1_6	AL357558.1	lncRNA
ENSG00000287443.1_2	AL357558.3	lncRNA
ENSG00000237423.3_7	LINC01522	lncRNA
ENSG00000229522.1_5	LINC01523	lncRNA
ENSG00000286179.1_3	AL139351.2	lncRNA
ENSG00000287335.1_1	AL139351.3	lncRNA
ENSG00000276923.1_6	AL139351.1	lncRNA
ENSG00000287107.1_1	AL136102.1	lncRNA
ENSG00000288083.1_2	AL121888.2	lncRNA
ENSG00000286063.1_3	AL121888.1	lncRNA
ENSG00000235621.9_6	LINC00494	lncRNA
ENSG00000236874.1_7	AL137078.1	lncRNA
ENSG00000274261.2_6	AL137078.2	lncRNA
ENSG00000281365.1_6	AL049541.1	lncRNA
ENSG00000281460.1_6	AL049541.2	lncRNA
ENSG00000286159.1_2	AL035106.1	lncRNA
ENSG00000278231.1_8	AL133342.1	lncRNA
ENSG00000227431.6_7	CSE1L-AS1	lncRNA
ENSG00000177410.13_6	ZFAS1	lncRNA
ENSG00000231265.1_6	TRERNA1	lncRNA
ENSG00000237595.5_8	LINC01275	lncRNA
ENSG00000234698.1_6	AL161937.1	lncRNA
ENSG00000231742.6_5	LINC01273	lncRNA
ENSG00000277449.1_7	CEBPB-AS1	lncRNA
ENSG00000224397.7_7	SMIM25	lncRNA
ENSG00000203999.9_6	LINC01270	lncRNA
ENSG00000233077.1_6	LINC01271	lncRNA
ENSG00000232043.1_7	AL133230.2	lncRNA
ENSG00000234693.1_6	AL353653.1	lncRNA
ENSG00000259456.4_9	ADNP-AS1	lncRNA
ENSG00000232358.1_6	AL050404.1	lncRNA
ENSG00000279835.1_5	AL121785.1	TEC
ENSG00000227964.1_6	LINC01429	lncRNA
ENSG00000287511.1_1	AL109984.1	lncRNA
ENSG00000234948.2_7	LINC01524	lncRNA
ENSG00000225785.1_7	AL109610.1	lncRNA
ENSG00000232465.1_7	AL049765.1	lncRNA
ENSG00000232294.6_6	AL031674.1	lncRNA
ENSG00000286250.1_3	AL161945.1	lncRNA
ENSG00000232286.1_7	AL121902.1	lncRNA
ENSG00000286865.1_2	AL391097.3	lncRNA
ENSG00000223492.1_7	AL391097.1	lncRNA
ENSG00000227705.1_7	AL391097.2	lncRNA
ENSG00000271774.1_8	AL109930.1	lncRNA
ENSG00000231703.2_8	AL354993.1	lncRNA
ENSG00000259723.1_8	AL354993.2	lncRNA
ENSG00000197670.6_6	AL157838.1	lncRNA
ENSG00000235415.1_6	AC005808.1	lncRNA
ENSG00000287886.1_1	AC005914.1	lncRNA
ENSG00000225563.2_4	AC006076.1	lncRNA
ENSG00000236352.1_6	AC005220.1	lncRNA
ENSG00000286587.1_1	AL133335.2	lncRNA
ENSG00000286229.1_2	AL133335.1	lncRNA
ENSG00000235166.8_5	LINC01440	lncRNA
ENSG00000224008.1_6	LINC01441	lncRNA
ENSG00000275923.1_6	AL160413.1	lncRNA
ENSG00000287478.1_2	AL109829.1	lncRNA
ENSG00000286006.2_2	AL109828.1	lncRNA
ENSG00000230843.1_7	AL139824.1	lncRNA
ENSG00000280387.1_6	AL109806.1	TEC
ENSG00000287079.1_1	AL109806.2	lncRNA
ENSG00000225657.2_6	LINC01716	lncRNA
ENSG00000231604.2_6	AL133232.1	lncRNA
ENSG00000231078.1_6	AL157414.2	lncRNA
ENSG00000203266.3_7	AL157414.1	lncRNA
ENSG00000288086.1_2	AL157414.4	lncRNA
ENSG00000280220.1_5	AL157414.3	TEC
ENSG00000235032.1_6	BMP7-AS1	lncRNA
ENSG00000226308.1_6	AL122058.1	lncRNA
ENSG00000218018.3_7	AL109955.1	lncRNA
ENSG00000286052.1_2	AL109955.2	lncRNA
ENSG00000227297.1_7	AL035541.1	lncRNA
ENSG00000278709.2_7	NKILA	lncRNA
ENSG00000203971.2_8	AL354984.1	lncRNA
ENSG00000275852.1_5	LINC01742	lncRNA
ENSG00000225708.6_7	AL354984.2	lncRNA
ENSG00000231290.6_6	APCDD1L-DT	lncRNA
ENSG00000254620.1_7	AL050327.1	lncRNA
ENSG00000268941.2_5	LINC01711	lncRNA
ENSG00000254419.1_7	AL139349.1	lncRNA
ENSG00000270279.1_6	AL132655.3	lncRNA
ENSG00000268649.5_7	AL132655.2	lncRNA
ENSG00000235590.7_7	GNAS-AS1	lncRNA
ENSG00000268333.1_8	AL132655.1	lncRNA
ENSG00000225806.8_9	AL121917.1	lncRNA
ENSG00000270951.1_7	AL121917.2	lncRNA
ENSG00000285091.1_4	AL109840.2	lncRNA
ENSG00000225129.1_7	AL035250.1	lncRNA
ENSG00000230352.1_7	AL035250.2	lncRNA
ENSG00000286309.1_3	AL160410.1	lncRNA
ENSG00000287752.1_3	AL389889.2	lncRNA
ENSG00000227282.1_6	AL389889.1	lncRNA
ENSG00000238194.2_8	AL121908.1	lncRNA
ENSG00000176659.9_4	C20orf197	lncRNA
ENSG00000276093.1_6	AL132822.1	lncRNA
ENSG00000228340.6_6	MIR646HG	lncRNA
ENSG00000276627.3_7	AL117372.1	lncRNA
ENSG00000261035.1_6	AL139348.1	lncRNA
ENSG00000229755.1_7	AL121910.1	lncRNA
ENSG00000229606.2_5	LINC01718	lncRNA
ENSG00000286232.1_3	AL365229.1	lncRNA
ENSG00000276786.1_7	BX640515.1	lncRNA
ENSG00000277270.2_7	AL160412.1	lncRNA
ENSG00000179253.3_7	AL162457.1	lncRNA
ENSG00000225106.1_7	AL162457.2	lncRNA
ENSG00000283078.1_6	AL137077.2	lncRNA
ENSG00000226332.2_7	AL354836.1	lncRNA
ENSG00000228812.7_6	LAMA5-AS1	lncRNA
ENSG00000273619.1_6	AL121832.2	lncRNA
ENSG00000275437.1_7	AL121832.3	lncRNA
ENSG00000233017.3_6	AL121832.1	lncRNA
ENSG00000272050.1_6	AL499627.2	lncRNA
ENSG00000260542.1_6	AL499627.1	lncRNA
ENSG00000174403.16_7	MIR1-1HG-AS1	lncRNA
ENSG00000174407.13_7	MIR1-1HG	lncRNA
ENSG00000264490.3_6	BX640514.1	lncRNA
ENSG00000273812.3_8	BX640514.2	lncRNA
ENSG00000232121.1_7	AL450469.2	lncRNA
ENSG00000229882.1_6	AL450469.1	lncRNA
ENSG00000167046.4_7	AL357033.1	lncRNA
ENSG00000277496.1_6	AL357033.4	lncRNA
ENSG00000276317.1_7	AL357033.3	lncRNA
ENSG00000232803.1_7	SLCO4A1-AS1	lncRNA
ENSG00000237687.2_6	LINC00686	lncRNA
ENSG00000223669.1_7	AL357033.2	lncRNA
ENSG00000228705.2_7	LINC00659	lncRNA
ENSG00000229873.1_7	OGFR-AS1	lncRNA
ENSG00000273759.1_7	AL117379.1	lncRNA
ENSG00000272259.5_6	LINC01749	lncRNA
ENSG00000125514.9_6	LINC00029	lncRNA
ENSG00000237119.1_6	LINC01056	lncRNA
ENSG00000231133.8_6	HAR1B	lncRNA
ENSG00000225978.3_3	HAR1A	lncRNA
ENSG00000287324.1_2	AL096828.6	lncRNA
ENSG00000260416.1_6	AL096828.2	lncRNA
ENSG00000286628.1_3	AL096828.5	lncRNA
ENSG00000231977.1_7	AL096828.1	lncRNA
ENSG00000273821.1_6	AL096828.3	lncRNA
ENSG00000275620.1_7	AL121827.2	lncRNA
ENSG00000203900.2_6	AL121827.1	lncRNA
ENSG00000280936.1_7	AL353658.1	lncRNA
ENSG00000226390.1_7	KCNQ2-AS1	lncRNA
ENSG00000230226.1_6	AL121829.1	lncRNA
ENSG00000275812.1_6	AL121829.2	lncRNA
ENSG00000232442.1_6	MHENCR	lncRNA
ENSG00000274501.1_6	AL121845.4	lncRNA
ENSG00000229299.2_6	AL121845.1	lncRNA
ENSG00000231208.4_6	ZBTB46-AS1	lncRNA
ENSG00000279610.1_2	C20orf181	TEC
ENSG00000268858.2_6	AL118506.1	lncRNA
ENSG00000280213.1_5	UCKL1-AS1	lncRNA
ENSG00000237371.1_7	AL355803.1	lncRNA
ENSG00000286999.1_3	AL121581.2	lncRNA
ENSG00000149656.8_3	LINC00266-1	lncRNA
ENSG00000279579.3_5	LINC01666	lncRNA
ENSG00000286033.1_3	CR381670.2	lncRNA
ENSG00000279501.1_7	CR392039.4	lncRNA
ENSG00000278932.4_6	CR381653.1	lncRNA
ENSG00000279321.1_7	AC018692.2	lncRNA
ENSG00000280372.1_5	CR382285.2	TEC
ENSG00000279851.2_6	CR382287.2	lncRNA
ENSG00000273840.1_7	AF254983.1	lncRNA
ENSG00000277693.2_7	AP003900.1	lncRNA
ENSG00000229306.1_7	AP001464.1	lncRNA
ENSG00000280108.2_5	AJ239318.1	lncRNA
ENSG00000228159.2_5	LINC01674	lncRNA
ENSG00000279998.1_7	FP475955.3	lncRNA
ENSG00000279773.1_6	AL050303.3	TEC
ENSG00000278955.3_7	FP475955.1	lncRNA
ENSG00000279751.1_6	FP475955.2	lncRNA
ENSG00000224922.1_6	AL050303.1	lncRNA
ENSG00000224905.7_8	AP001347.1	lncRNA
ENSG00000223662.1_6	SAMSN1-AS1	lncRNA
ENSG00000232884.9_8	AF127936.1	lncRNA
ENSG00000235609.7_8	AF127577.4	lncRNA
ENSG00000281903.2_9	LINC02246	lncRNA
ENSG00000235277.1_6	AF127577.3	lncRNA
ENSG00000229047.1_6	AF127577.1	lncRNA
ENSG00000231201.1_6	AF127577.2	lncRNA
ENSG00000279390.1_5	AF127577.6	TEC
ENSG00000236471.1_6	AF127577.5	lncRNA
ENSG00000288536.1_1	AF222684.1	lncRNA
ENSG00000288555.1_1	AF222685.1	lncRNA
ENSG00000288578.1_1	AF130248.1	lncRNA
ENSG00000280082.1_2	AF246928.1	TEC
ENSG00000229425.3_7	AJ009632.2	lncRNA
ENSG00000224247.1_7	AJ009632.1	lncRNA
ENSG00000215386.13_6	MIR99AHG	lncRNA
ENSG00000270071.3_8	AP001172.1	lncRNA
ENSG00000270139.1_7	AP001172.2	lncRNA
ENSG00000287066.1_2	AP000962.3	lncRNA
ENSG00000280432.1_1	AP000962.2	TEC
ENSG00000269950.1_7	AP000962.1	lncRNA
ENSG00000237735.2_7	AF130359.1	lncRNA
ENSG00000232886.1_7	AF212831.1	lncRNA
ENSG00000232560.7_5	LINC01549	lncRNA
ENSG00000280594.1_4	BTG3-AS1	lncRNA
ENSG00000226956.1_7	AP000432.1	lncRNA
ENSG00000279648.1_1	AP000432.2	TEC
ENSG00000240770.5_7	C21orf91-OT1	lncRNA
ENSG00000244676.5_6	AL109761.1	lncRNA
ENSG00000231755.1_6	CHODL-AS1	lncRNA
ENSG00000227330.1_7	AF130417.1	lncRNA
ENSG00000228708.1_5	AL109763.1	lncRNA
ENSG00000224141.6_6	MIR548XHG	lncRNA
ENSG00000230233.1_6	AF240627.1	lncRNA
ENSG00000279156.1_1	AL157359.3	TEC
ENSG00000232193.1_7	AL157359.2	lncRNA
ENSG00000226204.1_7	AL157359.1	lncRNA
ENSG00000235965.2_7	AP000431.2	lncRNA
ENSG00000229289.1_6	AP000431.1	lncRNA
ENSG00000231620.1_6	AP000855.1	lncRNA
ENSG00000233480.2_7	LINC01683	lncRNA
ENSG00000233236.1_5	LINC02573	lncRNA
ENSG00000224924.7_7	LINC00320	lncRNA
ENSG00000226771.1_7	AP001136.1	lncRNA
ENSG00000234730.1_6	AP001117.1	lncRNA
ENSG00000237527.1_7	AF241725.1	lncRNA
ENSG00000238265.1_6	LINC00317	lncRNA
ENSG00000233997.5_5	LINC01425	lncRNA
ENSG00000227075.1_7	AP000472.1	lncRNA
ENSG00000233215.6_6	LINC01687	lncRNA
ENSG00000184856.7_5	LINC00308	lncRNA
ENSG00000226043.2_6	AP000561.1	lncRNA
ENSG00000234034.1_7	AP000959.1	lncRNA
ENSG00000230972.1_7	AP001116.1	lncRNA
ENSG00000286222.1_3	AP001255.1	lncRNA
ENSG00000228592.2_7	AP000459.3	lncRNA
ENSG00000227716.1_7	AP000459.2	lncRNA
ENSG00000288094.1_1	AP000961.1	lncRNA
ENSG00000287612.1_1	AP000474.2	lncRNA
ENSG00000231986.1_4	AP000474.1	lncRNA
ENSG00000235564.2_4	AP000477.2	lncRNA
ENSG00000287801.1_1	AP000477.3	lncRNA
ENSG00000226996.5_6	AP000477.1	lncRNA
ENSG00000224018.2_7	AP000470.1	lncRNA
ENSG00000224832.2_6	LINC01689	lncRNA
ENSG00000237484.6_5	LINC01684	lncRNA
ENSG00000226983.3_6	LINC01692	lncRNA
ENSG00000227090.1_7	AP000402.1	lncRNA
ENSG00000230379.5_7	AP000146.1	lncRNA
ENSG00000244278.1_7	AP000235.1	lncRNA
ENSG00000232512.6_4	AP000233.2	lncRNA
ENSG00000223870.1_6	AP000233.1	lncRNA
ENSG00000222042.2_7	AP001341.1	lncRNA
ENSG00000279534.1_5	AP001340.1	TEC
ENSG00000185433.10_7	LINC00158	lncRNA
ENSG00000229962.2_4	AP000221.1	lncRNA
ENSG00000234883.6_4	MIR155HG	lncRNA
ENSG00000260583.1_7	AP000223.1	lncRNA
ENSG00000287109.1_2	AP000224.1	lncRNA
ENSG00000233783.8_7	AP001442.1	lncRNA
ENSG00000224541.1_7	AP001439.1	lncRNA
ENSG00000273492.6_7	AP000229.1	lncRNA
ENSG00000286902.1_2	AP001595.2	lncRNA
ENSG00000229025.1_4	AP001595.1	lncRNA
ENSG00000232692.1_7	AP001596.1	lncRNA
ENSG00000197934.8_7	CYYR1-AS1	lncRNA
ENSG00000273115.1_6	AP001596.2	lncRNA
ENSG00000223563.1_6	AP001599.1	lncRNA
ENSG00000231236.2_8	AP001605.1	lncRNA
ENSG00000236332.2_7	AP001604.1	lncRNA
ENSG00000234052.2_6	LINC01673	lncRNA
ENSG00000225298.5_5	LINC00113	lncRNA
ENSG00000234083.1_6	AJ006995.1	lncRNA
ENSG00000178457.3_3	LINC00314	lncRNA
ENSG00000232079.7_5	LINC01697	lncRNA
ENSG00000236532.6_6	LINC01695	lncRNA
ENSG00000232855.7_8	AF165147.1	lncRNA
ENSG00000226935.6_5	LINC00161	lncRNA
ENSG00000273254.1_7	AF129075.3	lncRNA
ENSG00000231125.2_8	AF129075.2	lncRNA
ENSG00000286018.1_3	AF129075.4	lncRNA
ENSG00000224649.1_7	AF124730.2	lncRNA
ENSG00000215533.8_4	LINC00189	lncRNA
ENSG00000248476.1_6	BACH1-IT1	lncRNA
ENSG00000273017.1_7	AP000240.1	lncRNA
ENSG00000232118.2_6	BACH1-AS1	lncRNA
ENSG00000228817.4_6	BACH1-IT2	lncRNA
ENSG00000234293.1_6	BACH1-IT3	lncRNA
ENSG00000273464.1_6	AP000238.1	lncRNA
ENSG00000174680.10_6	GRIK1-AS1	lncRNA
ENSG00000259981.1_3	AF096876.1	lncRNA
ENSG00000227342.1_6	LINC00307	lncRNA
ENSG00000286643.1_1	AP000248.1	lncRNA
ENSG00000237594.2_6	AP000251.1	lncRNA
ENSG00000234509.1_4	AP000253.1	lncRNA
ENSG00000273271.1_7	AP000254.2	lncRNA
ENSG00000273091.1_6	AP000255.1	lncRNA
ENSG00000237138.1_7	HUNK-AS1	lncRNA
ENSG00000230323.6_6	LINC00159	lncRNA
ENSG00000261610.1_3	AP000265.1	lncRNA
ENSG00000227256.1_6	MIS18A-AS1	lncRNA
ENSG00000232623.1_7	MRAP-AS1	lncRNA
ENSG00000256073.3_5	URB1-AS1	lncRNA
ENSG00000238197.6_7	PAXBP1-AS1	lncRNA
ENSG00000205930.10_9	C21orf62-AS1	lncRNA
ENSG00000279690.1_5	AP000280.1	TEC
ENSG00000232360.1_6	AP000281.3	lncRNA
ENSG00000227757.3_7	AP000282.1	lncRNA
ENSG00000228961.1_6	LINC01690	lncRNA
ENSG00000232539.1_5	LINC00945	lncRNA
ENSG00000226527.2_8	AP000289.1	lncRNA
ENSG00000226433.2_6	AP000290.1	lncRNA
ENSG00000229086.5_7	LINC01548	lncRNA
ENSG00000223799.1_7	IL10RB-DT	lncRNA
ENSG00000231355.1_7	AP000302.1	lncRNA
ENSG00000237945.7_6	LINC00649	lncRNA
ENSG00000273102.1_7	AP000569.1	lncRNA
ENSG00000272657.1_7	AP000317.2	lncRNA
ENSG00000227456.9_7	LINC00310	lncRNA
ENSG00000214955.5_8	AP000317.1	lncRNA
ENSG00000225555.2_7	AP000320.1	lncRNA
ENSG00000273104.1_6	AP000322.2	lncRNA
ENSG00000272958.1_6	AP000322.1	lncRNA
ENSG00000230978.2_7	LINC00160	lncRNA
ENSG00000234380.2_7	LINC01426	lncRNA
ENSG00000286153.1_2	AP000331.1	lncRNA
ENSG00000234703.1_6	AF015262.1	lncRNA
ENSG00000230794.1_8	AF015720.1	lncRNA
ENSG00000231106.2_5	LINC01436	lncRNA
ENSG00000236677.1_6	AP000688.4	lncRNA
ENSG00000230212.6_8	AP000688.1	lncRNA
ENSG00000236119.1_6	AP000688.3	lncRNA
ENSG00000233393.1_6	AP000688.2	lncRNA
ENSG00000236830.7_6	CBR3-AS1	lncRNA
ENSG00000273199.1_6	AP000692.2	lncRNA
ENSG00000228107.1_7	AP000692.1	lncRNA
ENSG00000230479.1_7	AP000695.1	lncRNA
ENSG00000233818.1_7	AP000695.2	lncRNA
ENSG00000279365.1_6	AP000695.3	TEC
ENSG00000286517.1_1	AP000696.2	lncRNA
ENSG00000286852.1_1	AP000696.3	lncRNA
ENSG00000231324.1_7	AP000696.1	lncRNA
ENSG00000224269.1_7	AP000697.1	lncRNA
ENSG00000237646.1_7	HLCS-IT1	lncRNA
ENSG00000224790.3_8	AP000704.2	lncRNA
ENSG00000270116.1_4	AP001429.1	lncRNA
ENSG00000228677.1_7	TTC3-AS1	lncRNA
ENSG00000230366.9_4	DSCR9	lncRNA
ENSG00000242553.1_7	AP001432.1	lncRNA
ENSG00000272948.2_5	AP001412.1	lncRNA
ENSG00000287637.1_2	AP001437.2	lncRNA
ENSG00000273210.1_5	AP001437.1	lncRNA
ENSG00000286717.1_1	AP001407.1	lncRNA
ENSG00000233213.1_7	KCNJ6-AS1	lncRNA
ENSG00000184029.9_6	DSCR4	lncRNA
ENSG00000223608.1_7	DSCR4-IT1	lncRNA
ENSG00000198054.12_5	DSCR8	lncRNA
ENSG00000233316.4_4	DSCR10	lncRNA
ENSG00000226012.1_7	AP001434.1	lncRNA
ENSG00000231231.5_6	LINC01423	lncRNA
ENSG00000287470.1_1	AP001037.1	lncRNA
ENSG00000223806.8_6	LINC00114	lncRNA
ENSG00000205622.11_9	AP001042.1	lncRNA
ENSG00000229986.1_3	AP001042.2	lncRNA
ENSG00000287082.1_2	AP001042.3	lncRNA
ENSG00000229925.1_7	AP001043.1	lncRNA
ENSG00000232837.1_6	LINC01700	lncRNA
ENSG00000235888.3_9	AF064858.1	lncRNA
ENSG00000288266.1_1	AF064858.3	TEC
ENSG00000237609.1_7	AF064858.2	lncRNA
ENSG00000272991.1_6	AF129408.1	lncRNA
ENSG00000237373.1_7	BRWD1-IT1	lncRNA
ENSG00000255568.2	BRWD1-IT2	sense_intronic
ENSG00000238141.2_6	BRWD1-AS1	lncRNA
ENSG00000184809.13_6	B3GALT5-AS1	lncRNA
ENSG00000225330.1_7	AF064860.1	lncRNA
ENSG00000231713.2_6	AF064860.2	lncRNA
ENSG00000235123.5_6	DSCAM-AS1	lncRNA
ENSG00000233756.5_7	DSCAM-IT1	lncRNA
ENSG00000288069.1_1	AF064866.1	lncRNA
ENSG00000286425.1_2	AL773573.1	lncRNA
ENSG00000226496.3_7	LINC00323	lncRNA
ENSG00000280109.3_7	PLAC4	lncRNA
ENSG00000224388.1_7	BACE2-IT1	lncRNA
ENSG00000228318.3_8	AP001610.2	lncRNA
ENSG00000232806.1_8	AP001610.3	lncRNA
ENSG00000223400.1_4	AP006748.1	lncRNA
ENSG00000286027.1_3	PCSEAT	lncRNA
ENSG00000227702.1_5	LINC00111	lncRNA
ENSG00000236384.7_4	LINC00479	lncRNA
ENSG00000232401.2_6	LINC00112	lncRNA
ENSG00000236883.1_6	AP001615.1	lncRNA
ENSG00000236545.1_6	AP001619.2	lncRNA
ENSG00000227698.1_8	AP001619.1	lncRNA
ENSG00000237232.8_3	ZNF295-AS1	lncRNA
ENSG00000184385.2_6	UMODL1-AS1	lncRNA
ENSG00000239930.2_7	AP001625.3	lncRNA
ENSG00000231867.1_7	AP001625.1	lncRNA
ENSG00000235772.1_7	AP001625.2	lncRNA
ENSG00000225431.1_6	LINC01671	lncRNA
ENSG00000235023.1_7	AP001626.1	lncRNA
ENSG00000225731.1_6	AP001627.1	lncRNA
ENSG00000283051.1_6	LINC01668	lncRNA
ENSG00000233754.2_7	AP001628.2	lncRNA
ENSG00000225218.1_7	AP001628.1	lncRNA
ENSG00000233056.2_6	ERVH48-1	lncRNA
ENSG00000224100.1_7	AP001630.1	lncRNA
ENSG00000286549.1_1	AP001631.2	lncRNA
ENSG00000279226.1_5	FP236240.2	TEC
ENSG00000236663.1_7	FRGCA	lncRNA
ENSG00000228120.2_7	AP001631.1	lncRNA
ENSG00000278927.1_7	FP236240.1	lncRNA
ENSG00000237864.1_6	LINC00322	lncRNA
ENSG00000237989.1_6	LINC01679	lncRNA
ENSG00000225637.1_6	AP001046.1	lncRNA
ENSG00000188660.4_6	LINC00319	lncRNA
ENSG00000280179.1_7	CU639417.5	lncRNA
ENSG00000280095.1_8	CU639417.4	lncRNA
ENSG00000280191.3_6	LINC01669	lncRNA
ENSG00000185186.10_6	LINC00313	lncRNA
ENSG00000223975.1_6	AP001048.1	lncRNA
ENSG00000279769.1_6	CU639417.2	TEC
ENSG00000287507.1_2	AP001053.1	lncRNA
ENSG00000215458.8_7	AATBC	lncRNA
ENSG00000225331.1_6	LINC01678	lncRNA
ENSG00000285413.1_4	AP001056.2	lncRNA
ENSG00000279687.1_7	FP565260.5	lncRNA
ENSG00000237604.1_3	AP001056.1	lncRNA
ENSG00000232124.1	AP001057.1	antisense
ENSG00000232698.1	AP001058.3	lincRNA
ENSG00000278158.1_7	AP001059.2	lncRNA
ENSG00000275799.1_7	AP001059.1	lncRNA
ENSG00000232010.1_7	DNMT3L-AS1	lncRNA
ENSG00000241728.5_8	AP001062.3	lncRNA
ENSG00000184441.4_6	AP001062.1	lncRNA
ENSG00000232969.1_6	AP001062.2	lncRNA
ENSG00000260256.1_3	AP001063.1	lncRNA
ENSG00000230061.2_7	TRPM2-AS	lncRNA
ENSG00000229356.1_7	LRRC3-DT	lncRNA
ENSG00000274225.1_4	AP001065.3	lncRNA
ENSG00000228709.1_6	LINC02575	lncRNA
ENSG00000277352.1_1	AP001065.4	lncRNA
ENSG00000235890.2_6	TSPEAR-AS1	lncRNA
ENSG00000182912.6_5	TSPEAR-AS2	lncRNA
ENSG00000287088.1_1	AP001066.1	lncRNA
ENSG00000236519.1_6	LINC01424	lncRNA
ENSG00000227039.6_6	ITGB2-AS1	lncRNA
ENSG00000273027.1_7	AL844908.2	lncRNA
ENSG00000183250.12_6	LINC01547	lncRNA
ENSG00000272825.1_6	AL844908.1	lncRNA
ENSG00000276529.1_6	AP001505.1	lncRNA
ENSG00000234880.1_6	LINC00163	lncRNA
ENSG00000261706.1_5	LINC00165	lncRNA
ENSG00000275874.1_7	PICSAR	lncRNA
ENSG00000267857.2_6	AL133499.1	lncRNA
ENSG00000182586.9_3	LINC00334	lncRNA
ENSG00000223768.2_4	LINC00205	lncRNA
ENSG00000286262.1_2	BX322557.2	lncRNA
ENSG00000184274.3_6	LINC00315	lncRNA
ENSG00000229382.1_6	BX322557.1	lncRNA
ENSG00000237664.1_6	LINC00316	lncRNA
ENSG00000228355.1_7	BX322559.1	lncRNA
ENSG00000273796.1_6	BX322562.1	lncRNA
ENSG00000224574.1_7	COL18A1-AS2	lncRNA
ENSG00000183535.9_6	COL18A1-AS1	lncRNA
ENSG00000233922.3_5	LINC01694	lncRNA
ENSG00000286082.1_3	AL133493.1	lncRNA
ENSG00000286594.1_1	AL133493.2	lncRNA
ENSG00000275139.1_6	AL133492.1	lncRNA
ENSG00000205424.2_6	AL592528.1	lncRNA
ENSG00000286886.1_2	AJ011931.2	lncRNA
ENSG00000276633.1_4	AJ011931.1	lncRNA
ENSG00000280604.1_6	AJ239328.1	lncRNA
ENSG00000274248.1_3	AJ011932.1	lncRNA
ENSG00000224413.1_6	AP001476.1	lncRNA
ENSG00000228235.1_6	AP001476.3	lncRNA
ENSG00000226115.1_6	AP001476.2	lncRNA
ENSG00000227438.1_6	AP001471.1	lncRNA
ENSG00000237338.1_6	FTCD-AS1	lncRNA
ENSG00000228404.1_6	AP001468.1	lncRNA
ENSG00000223901.2_6	AP001469.1	lncRNA
ENSG00000215424.10_7	MCM3AP-AS1	lncRNA
ENSG00000228137.1_7	AP001469.2	lncRNA
ENSG00000239415.1_8	AP001469.3	lncRNA
ENSG00000223692.1_6	DIP2A-IT1	lncRNA
ENSG00000233866.1	LA16c-4G1.3	lincRNA
ENSG00000206195.6	AP000525.9	processed_transcript
